invoice_id,order_date,customer_id,branch,city,customer_type,gender,product_line,unit_price,quantity,payment,gross_margin_ratio
512-91-0811,02/06/19,176,C,Bogor,Normal,Male,Health and beauty,628250.0,1,Credit card,4.761904762
875-46-5808,02/06/19,137,B,Bekasi,Member,Male,Health and beauty,181300.0,10,Ewallet,4.761904762
595-86-2894,02/06/19,205,C,Bogor,Member,Male,Fashion accessories,678860.0,4,Ewallet,4.761904762
609-81-8548,02/06/19,70,A,Jakarta,Member,Female,Home and lifestyle,262079.99999999997,6,Credit card,4.761904762
857-67-9057,02/06/19,93,B,Bekasi,Normal,Male,Electronic accessories,160650.0,10,Ewallet,4.761904762
258-92-7466,02/06/19,40,A,Jakarta,Normal,Female,Health and beauty,249760.0,5,Credit card,4.761904762
149-14-0304,02/06/19,232,C,Bogor,Member,Female,Health and beauty,199500.0,8,Cash,4.761904762
471-06-8611,02/06/19,189,C,Bogor,Normal,Female,Food and beverages,366940.0,1,Credit card,4.761904762
811-35-1094,02/06/19,121,B,Bekasi,Member,Male,Electronic accessories,353150.0,6,Credit card,4.761904762
373-88-1424,02/06/19,216,C,Bogor,Member,Male,Home and lifestyle,250670.00000000003,5,Ewallet,4.761904762
875-46-5808,02/06/19,125,B,Bekasi,Member,Male,Health and beauty,181300.0,10,Ewallet,4.761904762
595-86-2894,02/06/19,207,C,Bogor,Member,Male,Fashion accessories,678860.0,4,Ewallet,4.761904762
609-81-8548,02/06/19,80,A,Jakarta,Member,Female,Home and lifestyle,262079.99999999997,6,Credit card,4.761904762
857-67-9057,02/06/19,89,B,Bekasi,Normal,Male,Electronic accessories,160650.0,10,Ewallet,4.761904762
258-92-7466,02/06/19,33,A,Jakarta,Normal,Female,Health and beauty,249760.0,5,Credit card,4.761904762
149-14-0304,02/06/19,225,C,Bogor,Member,Female,Health and beauty,199500.0,8,Cash,4.761904762
471-06-8611,02/06/19,195,C,Bogor,Normal,Female,Food and beverages,366940.0,1,Credit card,4.761904762
811-35-1094,02/06/19,136,B,Bekasi,Member,Male,Electronic accessories,353150.0,6,Credit card,4.761904762
373-88-1424,02/06/19,214,C,Bogor,Member,Male,Home and lifestyle,250670.00000000003,5,Ewallet,4.761904762
252-56-2699,02/07/19,20,A,Jakarta,Normal,Male,Food and beverages,302330.0,10,Ewallet,4.761904762
635-40-6220,02/07/19,13,A,Jakarta,Normal,Male,Health and beauty,627200.0,8,Ewallet,4.761904762
214-17-6927,02/07/19,187,C,Bogor,Normal,Female,Food and beverages,115360.0,6,Ewallet,4.761904762
380-94-4661,02/07/19,217,C,Bogor,Member,Male,Electronic accessories,461580.0,4,Credit card,4.761904762
868-81-1752,02/07/19,89,B,Bekasi,Normal,Male,Home and lifestyle,154140.0,9,Cash,4.761904762
810-60-6344,02/07/19,185,C,Bogor,Normal,Female,Electronic accessories,286020.0,8,Credit card,4.761904762
533-33-5337,02/07/19,89,B,Bekasi,Normal,Male,Electronic accessories,555730.0,10,Cash,4.761904762
827-44-5872,02/07/19,151,B,Bekasi,Member,Female,Food and beverages,380520.0,10,Credit card,4.761904762
583-41-4548,02/07/19,162,C,Bogor,Normal,Male,Home and lifestyle,116690.00000000001,7,Ewallet,4.761904762
560-49-6611,02/07/19,76,A,Jakarta,Member,Female,Sports and travel,319060.0,1,Cash,4.761904762
421-95-9805,02/07/19,31,A,Jakarta,Normal,Female,Electronic accessories,202720.0,1,Credit card,4.761904762
641-96-3695,02/07/19,231,C,Bogor,Member,Female,Fashion accessories,304220.0,6,Ewallet,4.761904762
648-94-3045,02/07/19,161,C,Bogor,Normal,Male,Health and beauty,412650.0,10,Ewallet,4.761904762
626-43-7888,02/07/19,192,C,Bogor,Normal,Female,Fashion accessories,422870.0,8,Ewallet,4.761904762
784-21-9238,02/07/19,208,C,Bogor,Member,Male,Sports and travel,71190.0,1,Cash,4.761904762
114-35-5271,02/07/19,111,B,Bekasi,Normal,Female,Electronic accessories,405370.0,8,Cash,4.761904762
453-33-6436,02/07/19,24,A,Jakarta,Normal,Female,Home and lifestyle,651840.0,8,Cash,4.761904762
430-02-3888,02/07/19,97,B,Bekasi,Normal,Male,Electronic accessories,322140.0,6,Cash,4.761904762
744-82-9138,02/07/19,168,C,Bogor,Normal,Male,Fashion accessories,602910.0,2,Cash,4.761904762
374-38-5555,02/07/19,102,B,Bekasi,Normal,Female,Fashion accessories,445970.0,5,Ewallet,4.761904762
380-94-4661,02/07/19,203,C,Bogor,Member,Male,Electronic accessories,461580.0,4,Credit card,4.761904762
868-81-1752,02/07/19,88,B,Bekasi,Normal,Male,Home and lifestyle,154140.0,9,Cash,4.761904762
810-60-6344,02/07/19,196,C,Bogor,Normal,Female,Electronic accessories,286020.0,8,Credit card,4.761904762
533-33-5337,02/07/19,82,B,Bekasi,Normal,Male,Electronic accessories,555730.0,10,Cash,4.761904762
827-44-5872,02/07/19,158,B,Bekasi,Member,Female,Food and beverages,380520.0,10,Credit card,4.761904762
583-41-4548,02/07/19,167,C,Bogor,Normal,Male,Home and lifestyle,116690.00000000001,7,Ewallet,4.761904762
560-49-6611,02/07/19,61,A,Jakarta,Member,Female,Sports and travel,319060.0,1,Cash,4.761904762
421-95-9805,02/07/19,29,A,Jakarta,Normal,Female,Electronic accessories,202720.0,1,Credit card,4.761904762
641-96-3695,02/07/19,227,C,Bogor,Member,Female,Fashion accessories,304220.0,6,Ewallet,4.761904762
648-94-3045,02/07/19,169,C,Bogor,Normal,Male,Health and beauty,412650.0,10,Ewallet,4.761904762
626-43-7888,02/07/19,192,C,Bogor,Normal,Female,Fashion accessories,422870.0,8,Ewallet,4.761904762
784-21-9238,02/07/19,210,C,Bogor,Member,Male,Sports and travel,71190.0,1,Cash,4.761904762
114-35-5271,02/07/19,114,B,Bekasi,Normal,Female,Electronic accessories,405370.0,8,Cash,4.761904762
453-33-6436,02/07/19,39,A,Jakarta,Normal,Female,Home and lifestyle,651840.0,8,Cash,4.761904762
430-02-3888,02/07/19,95,B,Bekasi,Normal,Male,Electronic accessories,322140.0,6,Cash,4.761904762
744-82-9138,02/07/19,170,C,Bogor,Normal,Male,Fashion accessories,602910.0,2,Cash,4.761904762
374-38-5555,02/07/19,109,B,Bekasi,Normal,Female,Fashion accessories,445970.0,5,Ewallet,4.761904762
373-73-7910,02/08/19,6,A,Jakarta,Normal,Male,Sports and travel,604170.0,7,Ewallet,4.761904762
649-29-6775,02/08/19,92,B,Bekasi,Normal,Male,Fashion accessories,234640.00000000003,1,Cash,4.761904762
354-25-5821,02/08/19,141,B,Bekasi,Member,Female,Sports and travel,483840.00000000006,6,Cash,4.761904762
549-84-7482,02/08/19,103,B,Bekasi,Normal,Female,Sports and travel,631960.0,9,Ewallet,4.761904762
687-47-8271,02/08/19,13,A,Jakarta,Normal,Male,Fashion accessories,692860.0,10,Credit card,4.761904762
732-04-5373,02/08/19,139,B,Bekasi,Member,Male,Home and lifestyle,325290.0,4,Cash,4.761904762
271-88-8734,02/08/19,237,C,Bogor,Member,Female,Fashion accessories,680470.0,10,Credit card,4.761904762
440-59-5691,02/08/19,229,C,Bogor,Member,Female,Health and beauty,260050.0,7,Credit card,4.761904762
830-58-2383,02/08/19,92,B,Bekasi,Normal,Male,Home and lifestyle,222250.0,4,Cash,4.761904762
756-49-0168,02/08/19,41,A,Jakarta,Member,Male,Fashion accessories,137900.0,1,Ewallet,4.761904762
815-04-6282,02/08/19,225,C,Bogor,Member,Female,Sports and travel,454790.0,5,Credit card,4.761904762
181-82-6255,02/08/19,118,B,Bekasi,Normal,Female,Home and lifestyle,114590.0,6,Cash,4.761904762
732-04-5373,02/08/19,135,B,Bekasi,Member,Male,Home and lifestyle,325290.0,4,Cash,4.761904762
271-88-8734,02/08/19,228,C,Bogor,Member,Female,Fashion accessories,680470.0,10,Credit card,4.761904762
440-59-5691,02/08/19,223,C,Bogor,Member,Female,Health and beauty,260050.0,7,Credit card,4.761904762
830-58-2383,02/08/19,87,B,Bekasi,Normal,Male,Home and lifestyle,222250.0,4,Cash,4.761904762
756-49-0168,02/08/19,56,A,Jakarta,Member,Male,Fashion accessories,137900.0,1,Ewallet,4.761904762
815-04-6282,02/08/19,232,C,Bogor,Member,Female,Sports and travel,454790.0,5,Credit card,4.761904762
181-82-6255,02/08/19,117,B,Bekasi,Normal,Female,Home and lifestyle,114590.0,6,Cash,4.761904762
871-39-9221,02/09/19,187,C,Bogor,Normal,Female,Electronic accessories,87150.0,6,Cash,4.761904762
130-98-8941,02/09/19,175,C,Bogor,Normal,Male,Fashion accessories,449820.00000000006,7,Cash,4.761904762
866-05-7563,02/09/19,151,B,Bekasi,Member,Female,Electronic accessories,569800.0,3,Cash,4.761904762
447-15-7839,02/09/19,73,A,Jakarta,Member,Female,Sports and travel,155680.0,10,Cash,4.761904762
428-83-5800,02/09/19,222,C,Bogor,Member,Female,Food and beverages,147560.0,3,Cash,4.761904762
746-19-0921,02/09/19,177,C,Bogor,Normal,Male,Food and beverages,151060.0,1,Ewallet,4.761904762
602-80-9671,02/09/19,234,C,Bogor,Member,Female,Home and lifestyle,111650.0,6,Credit card,4.761904762
747-58-7183,02/09/19,93,B,Bekasi,Normal,Male,Fashion accessories,400890.0,3,Ewallet,4.761904762
146-09-5432,02/09/19,51,A,Jakarta,Member,Male,Food and beverages,245280.0,9,Ewallet,4.761904762
509-10-0516,02/09/19,90,B,Bekasi,Normal,Male,Home and lifestyle,321790.0,4,Ewallet,4.761904762
450-42-3339,02/09/19,170,C,Bogor,Normal,Male,Health and beauty,592270.0,10,Credit card,4.761904762
200-40-6154,02/09/19,131,B,Bekasi,Member,Male,Home and lifestyle,461370.0,6,Cash,4.761904762
727-02-1313,02/09/19,53,A,Jakarta,Member,Male,Food and beverages,222880.0,1,Cash,4.761904762
130-98-8941,02/09/19,164,C,Bogor,Normal,Male,Fashion accessories,449820.00000000006,7,Cash,4.761904762
866-05-7563,02/09/19,145,B,Bekasi,Member,Female,Electronic accessories,569800.0,3,Cash,4.761904762
447-15-7839,02/09/19,66,A,Jakarta,Member,Female,Sports and travel,155680.0,10,Cash,4.761904762
428-83-5800,02/09/19,225,C,Bogor,Member,Female,Food and beverages,147560.0,3,Cash,4.761904762
746-19-0921,02/09/19,165,C,Bogor,Normal,Male,Food and beverages,151060.0,1,Ewallet,4.761904762
602-80-9671,02/09/19,226,C,Bogor,Member,Female,Home and lifestyle,111650.0,6,Credit card,4.761904762
747-58-7183,02/09/19,92,B,Bekasi,Normal,Male,Fashion accessories,400890.0,3,Ewallet,4.761904762
146-09-5432,02/09/19,45,A,Jakarta,Member,Male,Food and beverages,245280.0,9,Ewallet,4.761904762
509-10-0516,02/09/19,83,B,Bekasi,Normal,Male,Home and lifestyle,321790.0,4,Ewallet,4.761904762
450-42-3339,02/09/19,166,C,Bogor,Normal,Male,Health and beauty,592270.0,10,Credit card,4.761904762
200-40-6154,02/09/19,134,B,Bekasi,Member,Male,Home and lifestyle,461370.0,6,Cash,4.761904762
727-02-1313,02/09/19,54,A,Jakarta,Member,Male,Food and beverages,222880.0,1,Cash,4.761904762
669-54-1719,02/10/19,126,B,Bekasi,Member,Male,Electronic accessories,132510.0,6,Credit card,4.761904762
162-48-8011,02/10/19,67,A,Jakarta,Member,Female,Food and beverages,312130.0,5,Cash,4.761904762
838-78-4295,02/10/19,198,C,Bogor,Normal,Female,Health and beauty,234290.0,2,Ewallet,4.761904762
695-51-0018,02/10/19,106,B,Bekasi,Normal,Female,Sports and travel,243880.00000000003,4,Cash,4.761904762
685-64-1609,02/10/19,70,A,Jakarta,Member,Female,Fashion accessories,210980.0,10,Ewallet,4.761904762
400-60-7251,02/10/19,2,A,Jakarta,Normal,Male,Home and lifestyle,518489.99999999994,1,Ewallet,4.761904762
227-07-4446,02/10/19,235,C,Bogor,Member,Female,Electronic accessories,546910.0,10,Cash,4.761904762
378-07-7001,02/10/19,139,B,Bekasi,Member,Male,Electronic accessories,336630.0,3,Credit card,4.761904762
559-98-9873,02/10/19,78,A,Jakarta,Member,Female,Fashion accessories,375550.0,7,Ewallet,4.761904762
196-01-2849,02/10/19,233,C,Bogor,Member,Female,Fashion accessories,513659.99999999994,7,Cash,4.761904762
448-34-8700,02/10/19,124,B,Bekasi,Member,Male,Home and lifestyle,258369.99999999997,7,Ewallet,4.761904762
400-60-7251,02/10/19,20,A,Jakarta,Normal,Male,Home and lifestyle,518489.99999999994,1,Ewallet,4.761904762
227-07-4446,02/10/19,224,C,Bogor,Member,Female,Electronic accessories,546910.0,10,Cash,4.761904762
378-07-7001,02/10/19,128,B,Bekasi,Member,Male,Electronic accessories,336630.0,3,Credit card,4.761904762
559-98-9873,02/10/19,79,A,Jakarta,Member,Female,Fashion accessories,375550.0,7,Ewallet,4.761904762
196-01-2849,02/10/19,239,C,Bogor,Member,Female,Fashion accessories,513659.99999999994,7,Cash,4.761904762
448-34-8700,02/10/19,127,B,Bekasi,Member,Male,Home and lifestyle,258369.99999999997,7,Ewallet,4.761904762
796-12-2025,02/11/19,164,C,Bogor,Normal,Male,Fashion accessories,434840.0,10,Cash,4.761904762
284-34-9626,02/11/19,118,B,Bekasi,Normal,Female,Home and lifestyle,539280.0,3,Credit card,4.761904762
418-02-5978,02/11/19,109,B,Bekasi,Normal,Female,Health and beauty,588630.0,9,Cash,4.761904762
866-99-7614,02/11/19,174,C,Bogor,Normal,Male,Food and beverages,624400.0,10,Credit card,4.761904762
842-40-8179,02/11/19,151,B,Bekasi,Member,Female,Food and beverages,540400.0,10,Credit card,4.761904762
534-53-3526,02/11/19,31,A,Jakarta,Normal,Female,Sports and travel,663320.0,4,Ewallet,4.761904762
401-09-4232,02/11/19,208,C,Bogor,Member,Male,Home and lifestyle,606830.0,5,Ewallet,4.761904762
531-56-4728,02/11/19,1,A,Jakarta,Normal,Male,Home and lifestyle,560560.0,3,Cash,4.761904762
284-34-9626,02/11/19,119,B,Bekasi,Normal,Female,Home and lifestyle,539280.0,3,Credit card,4.761904762
418-02-5978,02/11/19,120,B,Bekasi,Normal,Female,Health and beauty,588630.0,9,Cash,4.761904762
866-99-7614,02/11/19,164,C,Bogor,Normal,Male,Food and beverages,624400.0,10,Credit card,4.761904762
842-40-8179,02/11/19,154,B,Bekasi,Member,Female,Food and beverages,540400.0,10,Credit card,4.761904762
534-53-3526,02/11/19,25,A,Jakarta,Normal,Female,Sports and travel,663320.0,4,Ewallet,4.761904762
401-09-4232,02/11/19,212,C,Bogor,Member,Male,Home and lifestyle,606830.0,5,Ewallet,4.761904762
531-56-4728,02/11/19,18,A,Jakarta,Normal,Male,Home and lifestyle,560560.0,3,Cash,4.761904762
365-64-0515,02/12/19,36,A,Jakarta,Normal,Female,Electronic accessories,328650.0,5,Ewallet,4.761904762
549-03-9315,02/12/19,99,B,Bekasi,Normal,Male,Fashion accessories,664090.0,8,Ewallet,4.761904762
305-18-3552,02/12/19,127,B,Bekasi,Member,Male,Home and lifestyle,422660.0,10,Cash,4.761904762
287-83-1405,02/12/19,9,A,Jakarta,Normal,Male,Health and beauty,178010.0,6,Ewallet,4.761904762
641-51-2661,02/12/19,236,C,Bogor,Member,Female,Food and beverages,609700.0,10,Credit card,4.761904762
528-87-5606,02/12/19,143,B,Bekasi,Member,Female,Electronic accessories,276360.0,1,Cash,4.761904762
373-14-0504,02/12/19,79,A,Jakarta,Member,Female,Sports and travel,501409.99999999994,2,Ewallet,4.761904762
885-56-0389,02/12/19,213,C,Bogor,Member,Male,Fashion accessories,366450.0,1,Cash,4.761904762
549-03-9315,02/12/19,94,B,Bekasi,Normal,Male,Fashion accessories,664090.0,8,Ewallet,4.761904762
305-18-3552,02/12/19,137,B,Bekasi,Member,Male,Home and lifestyle,422660.0,10,Cash,4.761904762
287-83-1405,02/12/19,1,A,Jakarta,Normal,Male,Health and beauty,178010.0,6,Ewallet,4.761904762
641-51-2661,02/12/19,224,C,Bogor,Member,Female,Food and beverages,609700.0,10,Credit card,4.761904762
528-87-5606,02/12/19,148,B,Bekasi,Member,Female,Electronic accessories,276360.0,1,Cash,4.761904762
373-14-0504,02/12/19,69,A,Jakarta,Member,Female,Sports and travel,501409.99999999994,2,Ewallet,4.761904762
885-56-0389,02/12/19,214,C,Bogor,Member,Male,Fashion accessories,366450.0,1,Cash,4.761904762
139-52-2867,02/13/19,184,C,Bogor,Normal,Female,Fashion accessories,157570.0,7,Credit card,4.761904762
151-16-1484,02/13/19,56,A,Jakarta,Member,Male,Electronic accessories,225750.0,4,Ewallet,4.761904762
563-36-9814,02/13/19,47,A,Jakarta,Member,Male,Electronic accessories,537740.0,1,Ewallet,4.761904762
767-54-1907,02/13/19,150,B,Bekasi,Member,Female,Fashion accessories,206920.0,5,Cash,4.761904762
173-50-1108,02/13/19,159,B,Bekasi,Member,Female,Sports and travel,141260.0,4,Credit card,4.761904762
339-18-7061,02/13/19,221,C,Bogor,Member,Female,Fashion accessories,650860.0,2,Credit card,4.761904762
388-76-2555,02/13/19,90,B,Bekasi,Normal,Male,Sports and travel,95830.0,6,Cash,4.761904762
549-23-9016,02/13/19,240,C,Bogor,Member,Female,Food and beverages,104090.0,2,Credit card,4.761904762
139-52-2867,02/13/19,192,C,Bogor,Normal,Female,Fashion accessories,157570.0,7,Credit card,4.761904762
151-16-1484,02/13/19,41,A,Jakarta,Member,Male,Electronic accessories,225750.0,4,Ewallet,4.761904762
563-36-9814,02/13/19,42,A,Jakarta,Member,Male,Electronic accessories,537740.0,1,Ewallet,4.761904762
767-54-1907,02/13/19,148,B,Bekasi,Member,Female,Fashion accessories,206920.0,5,Cash,4.761904762
173-50-1108,02/13/19,147,B,Bekasi,Member,Female,Sports and travel,141260.0,4,Credit card,4.761904762
339-18-7061,02/13/19,231,C,Bogor,Member,Female,Fashion accessories,650860.0,2,Credit card,4.761904762
388-76-2555,02/13/19,85,B,Bekasi,Normal,Male,Sports and travel,95830.0,6,Cash,4.761904762
549-23-9016,02/13/19,229,C,Bogor,Member,Female,Food and beverages,104090.0,2,Credit card,4.761904762
853-23-2453,02/14/19,126,B,Bekasi,Member,Male,Health and beauty,530180.0,4,Cash,4.761904762
638-60-7125,02/14/19,40,A,Jakarta,Normal,Female,Electronic accessories,696920.0,8,Credit card,4.761904762
174-36-3675,02/14/19,213,C,Bogor,Member,Male,Food and beverages,695590.0,2,Cash,4.761904762
150-89-8043,02/14/19,9,A,Jakarta,Normal,Male,Sports and travel,312550.0,3,Cash,4.761904762
235-46-8343,02/14/19,203,C,Bogor,Member,Male,Food and beverages,193620.0,10,Credit card,4.761904762
109-86-4363,02/14/19,141,B,Bekasi,Member,Female,Sports and travel,420560.0,7,Credit card,4.761904762
528-14-9470,02/14/19,46,A,Jakarta,Member,Male,Health and beauty,639100.0,1,Ewallet,4.761904762
545-07-8534,02/14/19,200,C,Bogor,Normal,Female,Health and beauty,408240.0,2,Ewallet,4.761904762
174-36-3675,02/14/19,216,C,Bogor,Member,Male,Food and beverages,695590.0,2,Cash,4.761904762
150-89-8043,02/14/19,11,A,Jakarta,Normal,Male,Sports and travel,312550.0,3,Cash,4.761904762
235-46-8343,02/14/19,210,C,Bogor,Member,Male,Food and beverages,193620.0,10,Credit card,4.761904762
109-86-4363,02/14/19,141,B,Bekasi,Member,Female,Sports and travel,420560.0,7,Credit card,4.761904762
528-14-9470,02/14/19,52,A,Jakarta,Member,Male,Health and beauty,639100.0,1,Ewallet,4.761904762
545-07-8534,02/14/19,190,C,Bogor,Normal,Female,Health and beauty,408240.0,2,Ewallet,4.761904762
285-68-5083,02/15/19,231,C,Bogor,Member,Female,Sports and travel,173180.0,3,Credit card,4.761904762
227-78-1148,02/15/19,108,B,Bekasi,Normal,Female,Fashion accessories,509880.0,7,Cash,4.761904762
394-43-4238,02/15/19,131,B,Bekasi,Member,Male,Home and lifestyle,124390.0,5,Credit card,4.761904762
136-08-6195,02/15/19,22,A,Jakarta,Normal,Female,Home and lifestyle,489719.99999999994,8,Credit card,4.761904762
372-94-8041,02/15/19,13,A,Jakarta,Normal,Male,Health and beauty,106820.0,6,Ewallet,4.761904762
873-95-4984,02/15/19,143,B,Bekasi,Member,Female,Health and beauty,538300.0,7,Cash,4.761904762
860-79-0874,02/15/19,233,C,Bogor,Member,Female,Fashion accessories,695100.0,10,Credit card,4.761904762
541-89-9860,02/15/19,233,C,Bogor,Member,Female,Fashion accessories,563360.0,3,Cash,4.761904762
710-46-4433,02/15/19,147,B,Bekasi,Member,Female,Food and beverages,541800.0,9,Credit card,4.761904762
233-34-0817,02/15/19,240,C,Bogor,Member,Female,Electronic accessories,691880.0,1,Cash,4.761904762
246-11-3901,02/15/19,200,C,Bogor,Normal,Female,Electronic accessories,229599.99999999997,10,Cash,4.761904762
152-68-2907,02/15/19,18,A,Jakarta,Normal,Male,Food and beverages,365400.0,3,Credit card,4.761904762
556-41-6224,02/15/19,173,C,Bogor,Normal,Male,Health and beauty,235480.0,8,Credit card,4.761904762
305-03-2383,02/15/19,25,A,Jakarta,Normal,Female,Food and beverages,469699.99999999994,3,Cash,4.761904762
400-80-4065,02/15/19,215,C,Bogor,Member,Male,Health and beauty,479850.0,4,Credit card,4.761904762
497-36-0989,02/15/19,15,A,Jakarta,Normal,Male,Fashion accessories,363580.0,3,Cash,4.761904762
234-36-2483,02/15/19,100,B,Bekasi,Normal,Male,Health and beauty,403130.0,6,Cash,4.761904762
321-49-7382,02/15/19,136,B,Bekasi,Member,Male,Sports and travel,618170.0,1,Credit card,4.761904762
431-66-2305,02/15/19,119,B,Bekasi,Normal,Female,Electronic accessories,617750.0,9,Credit card,4.761904762
394-43-4238,02/15/19,125,B,Bekasi,Member,Male,Home and lifestyle,124390.0,5,Credit card,4.761904762
136-08-6195,02/15/19,40,A,Jakarta,Normal,Female,Home and lifestyle,489719.99999999994,8,Credit card,4.761904762
372-94-8041,02/15/19,2,A,Jakarta,Normal,Male,Health and beauty,106820.0,6,Ewallet,4.761904762
873-95-4984,02/15/19,156,B,Bekasi,Member,Female,Health and beauty,538300.0,7,Cash,4.761904762
860-79-0874,02/15/19,221,C,Bogor,Member,Female,Fashion accessories,695100.0,10,Credit card,4.761904762
541-89-9860,02/15/19,233,C,Bogor,Member,Female,Fashion accessories,563360.0,3,Cash,4.761904762
710-46-4433,02/15/19,154,B,Bekasi,Member,Female,Food and beverages,541800.0,9,Credit card,4.761904762
233-34-0817,02/15/19,227,C,Bogor,Member,Female,Electronic accessories,691880.0,1,Cash,4.761904762
246-11-3901,02/15/19,198,C,Bogor,Normal,Female,Electronic accessories,229599.99999999997,10,Cash,4.761904762
152-68-2907,02/15/19,4,A,Jakarta,Normal,Male,Food and beverages,365400.0,3,Credit card,4.761904762
556-41-6224,02/15/19,170,C,Bogor,Normal,Male,Health and beauty,235480.0,8,Credit card,4.761904762
305-03-2383,02/15/19,24,A,Jakarta,Normal,Female,Food and beverages,469699.99999999994,3,Cash,4.761904762
400-80-4065,02/15/19,211,C,Bogor,Member,Male,Health and beauty,479850.0,4,Credit card,4.761904762
497-36-0989,02/15/19,3,A,Jakarta,Normal,Male,Fashion accessories,363580.0,3,Cash,4.761904762
234-36-2483,02/15/19,98,B,Bekasi,Normal,Male,Health and beauty,403130.0,6,Cash,4.761904762
321-49-7382,02/15/19,132,B,Bekasi,Member,Male,Sports and travel,618170.0,1,Credit card,4.761904762
431-66-2305,02/15/19,103,B,Bekasi,Normal,Female,Electronic accessories,617750.0,9,Credit card,4.761904762
241-72-9525,02/16/19,96,B,Bekasi,Normal,Male,Sports and travel,363370.0,10,Cash,4.761904762
587-03-7455,02/16/19,226,C,Bogor,Member,Female,Fashion accessories,684530.0,7,Ewallet,4.761904762
598-06-7312,02/16/19,138,B,Bekasi,Member,Male,Fashion accessories,639450.0,1,Cash,4.761904762
273-84-2164,02/16/19,217,C,Bogor,Member,Male,Electronic accessories,84350.0,5,Ewallet,4.761904762
133-77-3154,02/16/19,124,B,Bekasi,Member,Male,Fashion accessories,421260.0,4,Credit card,4.761904762
408-66-6712,02/16/19,231,C,Bogor,Member,Female,Health and beauty,333970.0,6,Ewallet,4.761904762
895-03-6665,02/16/19,115,B,Bekasi,Normal,Female,Fashion accessories,255570.0,9,Cash,4.761904762
873-14-6353,02/16/19,58,A,Jakarta,Member,Male,Food and beverages,173740.0,7,Credit card,4.761904762
587-03-7455,02/16/19,222,C,Bogor,Member,Female,Fashion accessories,684530.0,7,Ewallet,4.761904762
598-06-7312,02/16/19,126,B,Bekasi,Member,Male,Fashion accessories,639450.0,1,Cash,4.761904762
273-84-2164,02/16/19,212,C,Bogor,Member,Male,Electronic accessories,84350.0,5,Ewallet,4.761904762
133-77-3154,02/16/19,133,B,Bekasi,Member,Male,Fashion accessories,421260.0,4,Credit card,4.761904762
408-66-6712,02/16/19,222,C,Bogor,Member,Female,Health and beauty,333970.0,6,Ewallet,4.761904762
895-03-6665,02/16/19,104,B,Bekasi,Normal,Female,Fashion accessories,255570.0,9,Cash,4.761904762
873-14-6353,02/16/19,45,A,Jakarta,Member,Male,Food and beverages,173740.0,7,Credit card,4.761904762
636-48-8204,02/17/19,20,A,Jakarta,Normal,Male,Electronic accessories,241920.00000000003,5,Ewallet,4.761904762
590-83-4591,02/17/19,134,B,Bekasi,Member,Male,Electronic accessories,612150.0,6,Credit card,4.761904762
420-11-4919,02/17/19,233,C,Bogor,Member,Female,Food and beverages,499730.0,5,Credit card,4.761904762
389-25-3394,02/17/19,179,C,Bogor,Normal,Male,Electronic accessories,82670.0,5,Cash,4.761904762
803-17-8013,02/17/19,74,A,Jakarta,Member,Female,Home and lifestyle,621530.0,8,Cash,4.761904762
634-97-8956,02/17/19,3,A,Jakarta,Normal,Male,Food and beverages,230300.0,3,Credit card,4.761904762
612-36-5536,02/17/19,44,A,Jakarta,Member,Male,Food and beverages,566720.0,8,Credit card,4.761904762
827-77-7633,02/17/19,13,A,Jakarta,Normal,Male,Sports and travel,686630.0,9,Cash,4.761904762
123-35-4896,02/17/19,197,C,Bogor,Normal,Female,Sports and travel,326620.0,9,Ewallet,4.761904762
788-21-5741,02/17/19,9,A,Jakarta,Normal,Male,Fashion accessories,317660.0,3,Credit card,4.761904762
785-96-0615,02/17/19,142,B,Bekasi,Member,Female,Electronic accessories,250180.0,8,Ewallet,4.761904762
201-63-8275,02/17/19,237,C,Bogor,Member,Female,Sports and travel,475929.99999999994,7,Ewallet,4.761904762
131-70-8179,02/17/19,65,A,Jakarta,Member,Female,Health and beauty,644630.0,3,Cash,4.761904762
420-11-4919,02/17/19,227,C,Bogor,Member,Female,Food and beverages,499730.0,5,Credit card,4.761904762
389-25-3394,02/17/19,177,C,Bogor,Normal,Male,Electronic accessories,82670.0,5,Cash,4.761904762
803-17-8013,02/17/19,77,A,Jakarta,Member,Female,Home and lifestyle,621530.0,8,Cash,4.761904762
634-97-8956,02/17/19,11,A,Jakarta,Normal,Male,Food and beverages,230300.0,3,Credit card,4.761904762
612-36-5536,02/17/19,48,A,Jakarta,Member,Male,Food and beverages,566720.0,8,Credit card,4.761904762
827-77-7633,02/17/19,17,A,Jakarta,Normal,Male,Sports and travel,686630.0,9,Cash,4.761904762
123-35-4896,02/17/19,185,C,Bogor,Normal,Female,Sports and travel,326620.0,9,Ewallet,4.761904762
788-21-5741,02/17/19,9,A,Jakarta,Normal,Male,Fashion accessories,317660.0,3,Credit card,4.761904762
785-96-0615,02/17/19,152,B,Bekasi,Member,Female,Electronic accessories,250180.0,8,Ewallet,4.761904762
201-63-8275,02/17/19,221,C,Bogor,Member,Female,Sports and travel,475929.99999999994,7,Ewallet,4.761904762
131-70-8179,02/17/19,74,A,Jakarta,Member,Female,Health and beauty,644630.0,3,Cash,4.761904762
597-78-7908,02/18/19,171,C,Bogor,Normal,Male,Fashion accessories,631540.0,3,Cash,4.761904762
